id,uri,name,artists,album.name,album.release_date,album.release_date_precision,preview_url,release_year
7gKgXckA9GNin80A9sC1bw,spotify:track:7gKgXckA9GNin80A9sC1bw,Por Favor,['Doris Day'],Latin For Lovers,1965-03-22,day,https://p.scdn.co/mp3-preview/39e3db54990af40ec68621016944072eb93ae827?cid=74d3dcba17084a749f20d4d3a2640dec,1965
2PYE3DJ2T10PtmKRR0sDCi,spotify:track:2PYE3DJ2T10PtmKRR0sDCi,Busco Tu Recuerdo,"['Charlie Figueroa', 'La Sonora Malecon Club']",Busco Tu Recuerdo,1965-11-26,day,https://p.scdn.co/mp3-preview/931cd1a4aa74f3d50250adf05b778d7950cfa518?cid=74d3dcba17084a749f20d4d3a2640dec,1965
22FyPImblnIru0QheWYO7d,spotify:track:22FyPImblnIru0QheWYO7d,(Love Is Like A) Heatwave,['Cilla Black'],Cilla,1965-01-25,day,https://p.scdn.co/mp3-preview/0b0e2aaea0fc75bb8a1dfea0551bb9ca794e258b?cid=74d3dcba17084a749f20d4d3a2640dec,1965
73LSTGUcCD3qpiiKBP6vj4,spotify:track:73LSTGUcCD3qpiiKBP6vj4,Irene (Erene),"['Harry Belafonte', 'Nana Mouskouri']",An Evening With Belafonte/Mouskouri,1965-12-20,day,https://p.scdn.co/mp3-preview/74d6ea35838622453543e992e16453bac331f99b?cid=74d3dcba17084a749f20d4d3a2640dec,1965
6ldnKaF2UYpOtmpOAOwlQe,spotify:track:6ldnKaF2UYpOtmpOAOwlQe,"Baby, I'm Yours",['Barbara Lewis'],"Baby, I'm Yours",1965,year,https://p.scdn.co/mp3-preview/ab5d7245e95462646dd85541d7ddae731a3d7dff?cid=74d3dcba17084a749f20d4d3a2640dec,1965
7AqxT1BkVGKAIodVXLv5OH,spotify:track:7AqxT1BkVGKAIodVXLv5OH,Jaan Pehchan Ho,['Mohammed Rafi'],Gumnaam (Original Motion Picture Soundtrack),1965-12-01,day,https://p.scdn.co/mp3-preview/802ff890008b262fd28a3170b3cbf4ced3b6c558?cid=74d3dcba17084a749f20d4d3a2640dec,1965
0ZavGlA7Xm1JFDIxlc0q7K,spotify:track:0ZavGlA7Xm1JFDIxlc0q7K,Ara Que Tinc Vint Anys,['Joan Manuel Serrat'],Discografia en Català,1965,year,https://p.scdn.co/mp3-preview/f66c9b66a0827051cfae7b8598ce59467f14bef5?cid=74d3dcba17084a749f20d4d3a2640dec,1965
5b5UfzayiX4EXXusCipNjN,spotify:track:5b5UfzayiX4EXXusCipNjN,L.S.D.,['The Pretty Things'],Get The Picture?,1965-12,month,https://p.scdn.co/mp3-preview/e10367367313de614fd11373ff12df4a73a885b0?cid=74d3dcba17084a749f20d4d3a2640dec,1965
2wTdZ6wy0AJp5LcYzWcVt5,spotify:track:2wTdZ6wy0AJp5LcYzWcVt5,Down in the Boondocks,['Billy Joe Royal'],Down in the Boondocks,1965,year,https://p.scdn.co/mp3-preview/bd9b5312350b50f9998b193d6308920cae11ef1f?cid=74d3dcba17084a749f20d4d3a2640dec,1965
4GGu9ssC5stXQPDsXc9NSJ,spotify:track:4GGu9ssC5stXQPDsXc9NSJ,Meditation,['Les & Larry Elgart'],Elgart Au Go-Go,1965,year,https://p.scdn.co/mp3-preview/c75073db8e125c979cf73b4f948fe1013df7d1b9?cid=74d3dcba17084a749f20d4d3a2640dec,1965
7lkmtHs0aSfdONbty7SRvm,spotify:track:7lkmtHs0aSfdONbty7SRvm,Pare,['Joan Manuel Serrat'],Discografia en Català,1965,year,https://p.scdn.co/mp3-preview/b24dea64990baaf08671e8dda598c2335b0de43c?cid=74d3dcba17084a749f20d4d3a2640dec,1965
455ft4x61vKYhvfhDh1vj4,spotify:track:455ft4x61vKYhvfhDh1vj4,I Can't Make Up My Mind,['The Zombies'],Begin Here,1965-03-01,day,https://p.scdn.co/mp3-preview/40f50ca7d377925ea9cac6eba529aa423539347e?cid=74d3dcba17084a749f20d4d3a2640dec,1965
2cb92G174Dq6AymPO5PTma,spotify:track:2cb92G174Dq6AymPO5PTma,Quiet Nights of Quiet Stars (Corcovado),['Doris Day'],Latin For Lovers,1965-03-22,day,https://p.scdn.co/mp3-preview/481b20a6a7f9ab47a580cdae7f87a62b289bef95?cid=74d3dcba17084a749f20d4d3a2640dec,1965
5ewcbH8HRUcbDD0UsXa9by,spotify:track:5ewcbH8HRUcbDD0UsXa9by,Go Away Little Girl,"['Steve Lawrence', 'Eydie Gormé']",Going Solo with Steve Lawrence,1965-07-22,day,https://p.scdn.co/mp3-preview/b7fe6e1ecd1fe27e11ae93c42528af475fa4b307?cid=74d3dcba17084a749f20d4d3a2640dec,1965
0eP52OQtijQQzZBXDc923Z,spotify:track:0eP52OQtijQQzZBXDc923Z,My Angel (Malaika),"['Harry Belafonte', 'Miriam Makeba']",An Evening With Belafonte/Makeba,1965-05-19,day,https://p.scdn.co/mp3-preview/941fb6629d9eabcd42f5231cca545de481f53b8c?cid=74d3dcba17084a749f20d4d3a2640dec,1965
0IXsuUvkB7epjAaL5nFqZn,spotify:track:0IXsuUvkB7epjAaL5nFqZn,"Mother Nature, Father Time",['Brook Benton'],"Mother Nature, Father Time",1965,year,https://p.scdn.co/mp3-preview/76ed7d5d6fe0ec63142f4f733f36e5ad2751a524?cid=74d3dcba17084a749f20d4d3a2640dec,1965
29Jjqh0aEF2GG06fl5AKpv,spotify:track:29Jjqh0aEF2GG06fl5AKpv,Perfume de Gardenia (with Alejandro Fernández),"['La Sonora Santanera', 'Alejandro Fernández']",Nuestro Aniversario,1965,year,https://p.scdn.co/mp3-preview/d7cbfa6db0722e9796bf64ea4608f6609ef2ba54?cid=74d3dcba17084a749f20d4d3a2640dec,1965
1aDLqT0EJLdsWGtFmQLgih,spotify:track:1aDLqT0EJLdsWGtFmQLgih,Working My Way Back to You,['Frankie Valli & The Four Seasons'],Working My Way Back to You,1965,year,https://p.scdn.co/mp3-preview/6ea980ae866d97c9432569b5f1b745b6b0755e84?cid=74d3dcba17084a749f20d4d3a2640dec,1965
17E1MmRt0KFsmiCBiqAztA,spotify:track:17E1MmRt0KFsmiCBiqAztA,I'm Not Sayin' (Single Version),['Nico'],I’m Not Sayin’ / The Last Mile,1965,year,https://p.scdn.co/mp3-preview/c0586b2e8a6e8346a8624514803f70fbdec0ee4c?cid=74d3dcba17084a749f20d4d3a2640dec,1965
62ECcEUTVSnDvavP0al1ja,spotify:track:62ECcEUTVSnDvavP0al1ja,Eve Of Destruction (Stereo),['The Turtles'],It Ain't Me Babe,1965,year,https://p.scdn.co/mp3-preview/cb5d1cc9511069c892f45df8c74b5560a4e08f39?cid=74d3dcba17084a749f20d4d3a2640dec,1965
6FPwoNnpbqqIyiDyXhRPtZ,spotify:track:6FPwoNnpbqqIyiDyXhRPtZ,Early Mornin' Rain,"['Peter, Paul and Mary']",See What Tomorrow Brings,1965,year,https://p.scdn.co/mp3-preview/be24bd2aea1231db757c83b8ebc1295c917fbb99?cid=74d3dcba17084a749f20d4d3a2640dec,1965
1lwDZyD1jUdsrFxb8vcZGm,spotify:track:1lwDZyD1jUdsrFxb8vcZGm,Almost There,['Andy Williams'],Dear Heart,1965-07-22,day,https://p.scdn.co/mp3-preview/f09a9b2754b3eab2569ac0f7aa3c286ce65c4226?cid=74d3dcba17084a749f20d4d3a2640dec,1965
3UEDSuOorTwYlFYW8aJ551,spotify:track:3UEDSuOorTwYlFYW8aJ551,It Ain't Me Babe (Stereo),['The Turtles'],It Ain't Me Babe,1965,year,https://p.scdn.co/mp3-preview/61d566f2c0a8d8215b04bfbe3447d67d159e5b76?cid=74d3dcba17084a749f20d4d3a2640dec,1965
08KiBWh7EreFKWKSv8SIrh,spotify:track:08KiBWh7EreFKWKSv8SIrh,To the Aisle,['The Five Satins'],50 Best Hits,1965-07-11,day,https://p.scdn.co/mp3-preview/389d2640f57fad3b148b8207dbb9f5f0be65e2a4?cid=74d3dcba17084a749f20d4d3a2640dec,1965
63zp8dTmPlrS3hlGNe5j6s,spotify:track:63zp8dTmPlrS3hlGNe5j6s,"Hush, Hush (Thula, Thula)",['Harry Belafonte'],An Evening With Belafonte/Makeba,1965-05-19,day,https://p.scdn.co/mp3-preview/987a1fb2cf4f4325b1eb5034583306304fd9dbd7?cid=74d3dcba17084a749f20d4d3a2640dec,1965
6C4iMi6YSLjmZ8GFqEsrby,spotify:track:6C4iMi6YSLjmZ8GFqEsrby,Mrs Brown You've Got a Lovely Daughter - 1997 Remaster,"[""Herman's Hermits""]",Herman's Hermits,1965-01-01,day,https://p.scdn.co/mp3-preview/175035c905ccb270481fe4df8a54f56d7a9bcb4e?cid=74d3dcba17084a749f20d4d3a2640dec,1965
4Q1B40zBoVLSKANSMpD3to,spotify:track:4Q1B40zBoVLSKANSMpD3to,What More Can I Do,['The Zombies'],Begin Here,1965-03-01,day,https://p.scdn.co/mp3-preview/f4c88b1fa975719394492455b213da7eae4cf2d2?cid=74d3dcba17084a749f20d4d3a2640dec,1965
06YcuDoEZvMcxgzvtzJTz4,spotify:track:06YcuDoEZvMcxgzvtzJTz4,Did You Ever Have to Make up Your Mind?,"[""The Lovin' Spoonful""]",Do you Believe In Magic,1965-11,month,https://p.scdn.co/mp3-preview/40a01539ca89a7e78ea6394f7acbc269f670ae7a?cid=74d3dcba17084a749f20d4d3a2640dec,1965
5wQYKIDmon1enyYNQNPm5p,spotify:track:5wQYKIDmon1enyYNQNPm5p,The First Time Ever I Saw Your Face,"['Peter, Paul and Mary']",See What Tomorrow Brings,1965,year,https://p.scdn.co/mp3-preview/696d931562c666c0d0cad33201dec067b3079d62?cid=74d3dcba17084a749f20d4d3a2640dec,1965
3frkPryxZpvIzG3IMkQb0C,spotify:track:3frkPryxZpvIzG3IMkQb0C,Canco de Matinada,['Joan Manuel Serrat'],Discografia en Català,1965,year,https://p.scdn.co/mp3-preview/2986815c37db6fbff05abc4faccde771f629b139?cid=74d3dcba17084a749f20d4d3a2640dec,1965
3hoxqEsJ3Dhg91wS3sKT8b,spotify:track:3hoxqEsJ3Dhg91wS3sKT8b,"It's Been a Long, Long Time",['Doris Day'],Sentimental Journey,1965-04-01,day,https://p.scdn.co/mp3-preview/5b62168c1c914405a267fa46f8ad48bfabc65828?cid=74d3dcba17084a749f20d4d3a2640dec,1965
2OJvxvmk7T4gRXVwWnpiC5,spotify:track:2OJvxvmk7T4gRXVwWnpiC5,Sticks and Stones,['The Zombies'],Begin Here,1965-03-01,day,https://p.scdn.co/mp3-preview/7bb42e30320e87876d4f21b485a21727267d627b?cid=74d3dcba17084a749f20d4d3a2640dec,1965
0RzWPyUDQtiTTdPvna5uM2,spotify:track:0RzWPyUDQtiTTdPvna5uM2,Come See Me,['The Pretty Things'],Get The Picture?,1965-12,month,https://p.scdn.co/mp3-preview/eab8be2644ffbdc283d642b364471980724c424e?cid=74d3dcba17084a749f20d4d3a2640dec,1965
1r2PPIZ9cyLoKzDEfTESon,spotify:track:1r2PPIZ9cyLoKzDEfTESon,Pasko sa Aming Bahay,['Tres Rosas'],Pasko (Christmas),1965-01-01,day,https://p.scdn.co/mp3-preview/e0e96ea4d5f3de00094f9752bd2d2e3532cd5a00?cid=74d3dcba17084a749f20d4d3a2640dec,1965
1ugGKlwldUL94oICQEf8oC,spotify:track:1ugGKlwldUL94oICQEf8oC,Escarcha,['La Sonora Santanera'],La Triunfadora Sonora Santanera,1965-11-29,day,https://p.scdn.co/mp3-preview/204c94c21d16b604d87b4873a08bf96ef55b50a4?cid=74d3dcba17084a749f20d4d3a2640dec,1965
63ad8aVVsWieYeG7oqW4Kb,spotify:track:63ad8aVVsWieYeG7oqW4Kb,Seven Letters,['Ben E. King'],Seven Letters,1965-04-05,day,https://p.scdn.co/mp3-preview/c87ac1d790b5ce95b95028a1af3ddd6fb6e36776?cid=74d3dcba17084a749f20d4d3a2640dec,1965
6E9EAew6zHWxbg5pq4vGB6,spotify:track:6E9EAew6zHWxbg5pq4vGB6,You Belong to Me,['The Duprees'],Hits Singles: Collectors Series,1965-07-22,day,https://p.scdn.co/mp3-preview/63f904e743d1f2ebbac7d4fe8ce99b5b95641d53?cid=74d3dcba17084a749f20d4d3a2640dec,1965
68XwQafl8rl0LzrfNaPqoM,spotify:track:68XwQafl8rl0LzrfNaPqoM,Sólo una Vez,['Leo Dan'],Leo Dan Cronología - Leo Dan (1965),1965-10-31,day,https://p.scdn.co/mp3-preview/6cf4104b40171b0c8d00dac8a040092d35f28196?cid=74d3dcba17084a749f20d4d3a2640dec,1965
1WEuSuC0tJquFpf2JiMjh7,spotify:track:1WEuSuC0tJquFpf2JiMjh7,Chimes of Freedom,['The Byrds'],Mr. Tambourine Man,1965-06-21,day,https://p.scdn.co/mp3-preview/f953a4f33e4786ef38ab2dfefb7119cf8efca33f?cid=74d3dcba17084a749f20d4d3a2640dec,1965
7bsZBxsGS4heYtLdBXj6VU,spotify:track:7bsZBxsGS4heYtLdBXj6VU,Midnight To Six Man,['The Pretty Things'],Get The Picture?,1965-12,month,https://p.scdn.co/mp3-preview/4112278b7b94793ee5242af16fc8563fe495118f?cid=74d3dcba17084a749f20d4d3a2640dec,1965
7kfLYUrtVhlfKbo8PS3GKR,spotify:track:7kfLYUrtVhlfKbo8PS3GKR,Me'n Vaig a Peu,['Joan Manuel Serrat'],Discografia en Català,1965,year,https://p.scdn.co/mp3-preview/a8d19c6e7ede26283001cd20ef95863f54101c30?cid=74d3dcba17084a749f20d4d3a2640dec,1965
6F0N90XZnqRl27aiEhh7tm,spotify:track:6F0N90XZnqRl27aiEhh7tm,Hangman,"['Peter, Paul and Mary']",See What Tomorrow Brings,1965,year,https://p.scdn.co/mp3-preview/eeb4fdbe8f77e3d0649746e5ec32ed65567c5fbd?cid=74d3dcba17084a749f20d4d3a2640dec,1965
7sKH4RbAWawBcQh5GGeSSH,spotify:track:7sKH4RbAWawBcQh5GGeSSH,Ara Que Tinc Vint Anys - Versión 1966,['Joan Manuel Serrat'],Discografia en Català,1965,year,https://p.scdn.co/mp3-preview/7d93a4619a7711b492b8e04e0197754ce6e3d116?cid=74d3dcba17084a749f20d4d3a2640dec,1965
1mpv6hIbfG75txI9zJGcf4,spotify:track:1mpv6hIbfG75txI9zJGcf4,The Bells of Rhymney,['The Byrds'],Mr. Tambourine Man,1965-06-21,day,https://p.scdn.co/mp3-preview/43fce9592b2a9d614e8a4fa7e64a30b6edc55bc9?cid=74d3dcba17084a749f20d4d3a2640dec,1965
46uLYXCBGVCkAFLV6YH2PQ,spotify:track:46uLYXCBGVCkAFLV6YH2PQ,It Won't Be Wrong,['The Byrds'],Turn! Turn! Turn!,1965-12-06,day,https://p.scdn.co/mp3-preview/32a3c2c285474ddded0a182a9f5def991cc39b20?cid=74d3dcba17084a749f20d4d3a2640dec,1965
5ymVfeMK8cDew5vzntTuc7,spotify:track:5ymVfeMK8cDew5vzntTuc7,Sleigh Ride,['Andy Williams'],Merry Christmas,1965,year,https://p.scdn.co/mp3-preview/c37ef9248924c4d5bd80f4cb1465ec57be164234?cid=74d3dcba17084a749f20d4d3a2640dec,1965
4N4BjyW6YPVUDtN0JV1xwo,spotify:track:4N4BjyW6YPVUDtN0JV1xwo,Brava,['Mina'],Un'ora con loro,1965-07-22,day,https://p.scdn.co/mp3-preview/237df0d0df9b2dbbb36eeba8b8fc887a562f9c02?cid=74d3dcba17084a749f20d4d3a2640dec,1965
1Hk0gSg6ewz0fYD5pJSBPO,spotify:track:1Hk0gSg6ewz0fYD5pJSBPO,Canço de Matinada - Versión 1966,['Joan Manuel Serrat'],Discografia en Català,1965,year,https://p.scdn.co/mp3-preview/77e109e7d68959ab199e9bdc88f2381d01ea83a8?cid=74d3dcba17084a749f20d4d3a2640dec,1965
2ZhlgJaB86idvqStkBaBpG,spotify:track:2ZhlgJaB86idvqStkBaBpG,A Dear John Letter,"['Skeeter Davis', 'Bobby Bare']",Tunes for Two,1965-02-22,day,https://p.scdn.co/mp3-preview/2f229e5d9f18ea766d5652f2b538ac13f5a6a7ea?cid=74d3dcba17084a749f20d4d3a2640dec,1965
6kCjHSDi8hR8gG920EnZ3s,spotify:track:6kCjHSDi8hR8gG920EnZ3s,Per Sant Joan - Versión 1968,['Joan Manuel Serrat'],Discografia en Català,1965,year,https://p.scdn.co/mp3-preview/3d954f26e4e951a6dbb85d4ac08275141fbd4acd?cid=74d3dcba17084a749f20d4d3a2640dec,1965
2gASYiapzMhfr1h0WTxvKV,spotify:track:2gASYiapzMhfr1h0WTxvKV,Conillet de Vellut,['Joan Manuel Serrat'],Discografia en Català,1965,year,https://p.scdn.co/mp3-preview/2037e5a633437192fb54d8f3ef7dfb4519e0d2e4?cid=74d3dcba17084a749f20d4d3a2640dec,1965
1MI0O2mwTpdwkZpfWz4J7o,spotify:track:1MI0O2mwTpdwkZpfWz4J7o,All I Really Want to Do,['The Byrds'],Mr. Tambourine Man,1965-06-21,day,https://p.scdn.co/mp3-preview/4e0a50e73f49d2be5ec71cbb8ff7b03cdbc2aa5f?cid=74d3dcba17084a749f20d4d3a2640dec,1965
6a6vi7tNL6NSeRa4Ez0Bj6,spotify:track:6a6vi7tNL6NSeRa4Ez0Bj6,You've Really Got a Hold On Me,['The Zombies'],Begin Here,1965-03-01,day,https://p.scdn.co/mp3-preview/0b237b516e370d3d883f775b5848b4930312ccb5?cid=74d3dcba17084a749f20d4d3a2640dec,1965
1BO4icveEWnX4DJoBMLaYY,spotify:track:1BO4icveEWnX4DJoBMLaYY,Road Runner,['The Zombies'],Begin Here,1965-03-01,day,https://p.scdn.co/mp3-preview/4dc6737802ffc474656a3b03392ad84dc301d233?cid=74d3dcba17084a749f20d4d3a2640dec,1965
7AFQTSNKqlj6dAuygbAKda,spotify:track:7AFQTSNKqlj6dAuygbAKda,Shes So Fine,['The Easybeats'],Easy,1965-01-01,day,https://p.scdn.co/mp3-preview/ff2f4a6e3a53c6003948bf4fdf909d9e24aa39bb?cid=74d3dcba17084a749f20d4d3a2640dec,1965
2Ppbrh7AxqEmTQ47RcDbxI,spotify:track:2Ppbrh7AxqEmTQ47RcDbxI,The Last Thing on My Mind,"['Peter, Paul and Mary']",See What Tomorrow Brings,1965,year,https://p.scdn.co/mp3-preview/8ea7e0c1cbbdeedfe8a9e300f325d1aebcf75858?cid=74d3dcba17084a749f20d4d3a2640dec,1965
0ISi0rFiU16DwyRsb5NUNL,spotify:track:0ISi0rFiU16DwyRsb5NUNL,Goodbye My Love - Mono Version,['The Searchers'],Sounds Like The Searchers,1965-01-01,day,https://p.scdn.co/mp3-preview/7bf79e1a502b87b6170e4d63dc8e78ff90edb995?cid=74d3dcba17084a749f20d4d3a2640dec,1965
5QBSc4yNurtL9SZx22lENb,spotify:track:5QBSc4yNurtL9SZx22lENb,I Remember When I Loved Her,['The Zombies'],Begin Here,1965-03-01,day,https://p.scdn.co/mp3-preview/76dc1ba36a95f17d21f299193055b276d2fbacd5?cid=74d3dcba17084a749f20d4d3a2640dec,1965
5y6BVCQcmQ5pt7SOsT7eDX,spotify:track:5y6BVCQcmQ5pt7SOsT7eDX,Mi Razón,['La Sonora Santanera'],Nuestro Aniversario,1965,year,https://p.scdn.co/mp3-preview/e7aacef903d3575de9954ffa51ccfeb5f2124063?cid=74d3dcba17084a749f20d4d3a2640dec,1965
0hKelpLf7qwEBZ0YPTOvU0,spotify:track:0hKelpLf7qwEBZ0YPTOvU0,Train Song (Mbombela),"['Harry Belafonte', 'Miriam Makeba']",An Evening With Belafonte/Makeba,1965-05-19,day,https://p.scdn.co/mp3-preview/10c26ba596c178855a59d45b3050b17f926ff503?cid=74d3dcba17084a749f20d4d3a2640dec,1965
5pxnLj5nHIQx7EV7jBVVoL,spotify:track:5pxnLj5nHIQx7EV7jBVVoL,El Ball de la Civada,['Joan Manuel Serrat'],Discografia en Català,1965,year,https://p.scdn.co/mp3-preview/596666692c2cbabb98b47eb039a2018578ff4f8a?cid=74d3dcba17084a749f20d4d3a2640dec,1965
7d91GO9HafgZuRUA2NjLTj,spotify:track:7d91GO9HafgZuRUA2NjLTj,Catch Us If You Can - 2019 - Remaster,['The Dave Clark Five'],Having a Wild Weekend (Original Motion Picture Soundtrack) [2019 - Remaster],1965-01-01,day,https://p.scdn.co/mp3-preview/e4a7f477786f9d7eec1b886c5afdb2f42ac7d14c?cid=74d3dcba17084a749f20d4d3a2640dec,1965
341wVnPEICj8Ot4lHMdybU,spotify:track:341wVnPEICj8Ot4lHMdybU,Needles and Pins,['Del Shannon'],"1,661 Seconds with Del Shannon",1965-01-01,day,https://p.scdn.co/mp3-preview/df80096fd6cb9b9a6061188ab252cb3292d77615?cid=74d3dcba17084a749f20d4d3a2640dec,1965
5BYIQOc3AOgmkcRXcMowfz,spotify:track:5BYIQOc3AOgmkcRXcMowfz,Poco Sole,['Ornella Vanoni'],Caldo,1965,year,https://p.scdn.co/mp3-preview/40ec113d2d7a8f74be447fb175ade9eea9b4965c?cid=74d3dcba17084a749f20d4d3a2640dec,1965
5kBW59U7wqQxbdW9ZHgCxT,spotify:track:5kBW59U7wqQxbdW9ZHgCxT,El Drapaire,['Joan Manuel Serrat'],Discografia en Català,1965,year,https://p.scdn.co/mp3-preview/1e6669491653437de4e1b91627cc87877acf7fcd?cid=74d3dcba17084a749f20d4d3a2640dec,1965
1VcLpJKRel9rOV0fHpkwMb,spotify:track:1VcLpJKRel9rOV0fHpkwMb,Come ti vorrei - Remastered,['Iva Zanicchi'],Iva Zanicchi (Remastered),1965-11-01,day,https://p.scdn.co/mp3-preview/a13660cc0abe5d9e1e9eb40f4a84b1a44be257b8?cid=74d3dcba17084a749f20d4d3a2640dec,1965
6GGf2CWKmsTTWeeCysMLR1,spotify:track:6GGf2CWKmsTTWeeCysMLR1,El Drapaire - Versión 1966,['Joan Manuel Serrat'],Discografia en Català,1965,year,https://p.scdn.co/mp3-preview/e7788d235b5c0666f9fe214d623b592ae550c3c5?cid=74d3dcba17084a749f20d4d3a2640dec,1965
535JbBkwUkc9XRspqxBBqH,spotify:track:535JbBkwUkc9XRspqxBBqH,Les Sabates - Versión 1966,['Joan Manuel Serrat'],Discografia en Català,1965,year,https://p.scdn.co/mp3-preview/cb12d7604b3d41559caad41f30d5b8892fe9bdad?cid=74d3dcba17084a749f20d4d3a2640dec,1965
0XMbZUtWJjBhBd1iW9ZGSX,spotify:track:0XMbZUtWJjBhBd1iW9ZGSX,Du ser en man,['Svante Thuresson'],Med Själ Och Hjärta,1965,year,https://p.scdn.co/mp3-preview/b922f9568d17460a6691dc26358be1e456181b8f?cid=74d3dcba17084a749f20d4d3a2640dec,1965
38BYIUBGjpP0OJGcOxdwKZ,spotify:track:38BYIUBGjpP0OJGcOxdwKZ,In the Midnight Hour - 45 Version,['Wilson Pickett'],In the Midnight Hour / I'm Not Tired,1965,year,https://p.scdn.co/mp3-preview/c9c1e672fdd80c0b550c0d48e55b8395043c358f?cid=74d3dcba17084a749f20d4d3a2640dec,1965
503O3QCKIwvjse3dSsgeM7,spotify:track:503O3QCKIwvjse3dSsgeM7,Fishin' Blues,"[""The Lovin' Spoonful""]",Do you Believe In Magic,1965-11,month,https://p.scdn.co/mp3-preview/c2ee3985d0152985292deec5a8f6631a23c6be2e?cid=74d3dcba17084a749f20d4d3a2640dec,1965
6csU5EvfcRi2NNoOwNVg8A,spotify:track:6csU5EvfcRi2NNoOwNVg8A,Portrait of My Love,"['Steve Lawrence', 'Eydie Gormé']",Going Solo with Steve Lawrence,1965-07-22,day,https://p.scdn.co/mp3-preview/c9cf5cdcd8036ad266946c54901d049436116fe9?cid=74d3dcba17084a749f20d4d3a2640dec,1965
7z8EToBsmy2hYb0BcSbF4F,spotify:track:7z8EToBsmy2hYb0BcSbF4F,Meditation,['Doris Day'],Latin For Lovers,1965-03-22,day,https://p.scdn.co/mp3-preview/b55d482aad1be642a7611238d479436987de8e00?cid=74d3dcba17084a749f20d4d3a2640dec,1965
7wTmLxGgP0NMBHuOiK0vez,spotify:track:7wTmLxGgP0NMBHuOiK0vez,I Got My Mojo Working,['The Zombies'],Begin Here,1965-03-01,day,https://p.scdn.co/mp3-preview/4577033bfd2e70863ba78268c225cfbec488760e?cid=74d3dcba17084a749f20d4d3a2640dec,1965
0N1Cjc7YHVQlAHNjj54ONe,spotify:track:0N1Cjc7YHVQlAHNjj54ONe,Woman,['The Zombies'],Begin Here,1965-03-01,day,https://p.scdn.co/mp3-preview/f6b2e2a57a47884be853f5e61abc18a3b58f22a2?cid=74d3dcba17084a749f20d4d3a2640dec,1965
7qmfSf9qXPoaICqNOvKzDW,spotify:track:7qmfSf9qXPoaICqNOvKzDW,I Found a Love - Single Version,['Wilson Pickett'],In the Midnight Hour,1965,year,https://p.scdn.co/mp3-preview/406571e1091032244f649f255af0e320184c7fdc?cid=74d3dcba17084a749f20d4d3a2640dec,1965
03xqKkIVYcDk4PQACbWDdo,spotify:track:03xqKkIVYcDk4PQACbWDdo,When the Ship Comes In,"['Peter, Paul and Mary']",A Song Will Rise,1965-01-01,day,https://p.scdn.co/mp3-preview/15cea6983d3725c94b7bd1cf6d35471c96e28fa5?cid=74d3dcba17084a749f20d4d3a2640dec,1965
6Tnnk7MAnZiDx67DJN2hnx,spotify:track:6Tnnk7MAnZiDx67DJN2hnx,Mi gran noche,['Raphael'],Digan Lo Que Digan: Banda Sonora Original De La Pe,1967-12-30,day,https://p.scdn.co/mp3-preview/8382b90f88a60af88886fea3e35da5e2f6c1f957?cid=74d3dcba17084a749f20d4d3a2640dec,1967
1JO1xLtVc8mWhIoE3YaCL0,spotify:track:1JO1xLtVc8mWhIoE3YaCL0,Happy Together,['The Turtles'],Happy Together,1967,year,https://p.scdn.co/mp3-preview/be70befd16aac0ed18e1bab29513f5d84188415c?cid=74d3dcba17084a749f20d4d3a2640dec,1967
3G7tRC24Uh09Hmp1KZ7LQ2,spotify:track:3G7tRC24Uh09Hmp1KZ7LQ2,I'm a Believer - 2006 Remaster,['The Monkees'],More of The Monkees (Deluxe Edition),1967-01-09,day,https://p.scdn.co/mp3-preview/4e143a9e5486ecc18bfdfac1b4f5d9d2d730a328?cid=74d3dcba17084a749f20d4d3a2640dec,1967
6vcNJUWtUPB0hKC6VbZriY,spotify:track:6vcNJUWtUPB0hKC6VbZriY,San Francisco (Be Sure to Wear Flowers in Your Hair) - Single Version,['Scott McKenzie'],San Francisco,1967-07-16,day,https://p.scdn.co/mp3-preview/634d0051c9cff234baeb8d2e36c6e0e9938d8a2a?cid=74d3dcba17084a749f20d4d3a2640dec,1967
4H71d1kJ8DB8J4atO8fbBl,spotify:track:4H71d1kJ8DB8J4atO8fbBl,Yo soy aquél,['Raphael'],Canta...Raphael,1967-12-23,day,https://p.scdn.co/mp3-preview/d462c2bbd4a191510fb178881c55979cd1f13908?cid=74d3dcba17084a749f20d4d3a2640dec,1967
5qyq1H5OPMlfuvZQ1wQNo7,spotify:track:5qyq1H5OPMlfuvZQ1wQNo7,(Your Love Keeps Lifting Me) Higher & Higher,['Jackie Wilson'],Higher And Higher,1967,year,https://p.scdn.co/mp3-preview/6c11178b8aab778d455e09f9f33754ffc55c0de2?cid=74d3dcba17084a749f20d4d3a2640dec,1967
4eGHlplaq1ME8oetnTuFFf,spotify:track:4eGHlplaq1ME8oetnTuFFf,Soul Man,['Sam & Dave'],Soul Men,1967,year,https://p.scdn.co/mp3-preview/2afe192d65a0878c54bcddcbda619e939ef570af?cid=74d3dcba17084a749f20d4d3a2640dec,1967
6RJK553YhstRzyKA4mug09,spotify:track:6RJK553YhstRzyKA4mug09,The Letter,['The Box Tops'],The Letter/Neon Rainbow,1967,year,https://p.scdn.co/mp3-preview/29a631cf3483396dd62adedfa5845eb147e3c346?cid=74d3dcba17084a749f20d4d3a2640dec,1967
