id,uri,name,artists,album.name,album.release_date,album.release_date_precision,preview_url
0duR2G7phML0me43RTS39Z,spotify:track:0duR2G7phML0me43RTS39Z,Cuando tú no estás,['Raphael'],Canta...Raphael,1967-12-23,day,https://p.scdn.co/mp3-preview/04fd1b3b9b7467e897464712895f6664682f6f4c?cid=74d3dcba17084a749f20d4d3a2640dec
3c2kMiSB86tVq1J4oULmvL,spotify:track:3c2kMiSB86tVq1J4oULmvL,Groovin',['The Young Rascals'],Groovin' (Mono),1967,year,https://p.scdn.co/mp3-preview/5be5b371102fccd76b0c53a5c75c2056cd123139?cid=74d3dcba17084a749f20d4d3a2640dec
5H0laZ62yDUPuKvHef8niK,spotify:track:5H0laZ62yDUPuKvHef8niK,Itchycoo Park (Mono Version) - 2012 Remaster,['Small Faces'],Small Faces - Deluxe Edition (2012 Remaster),1967-12-31,day,https://p.scdn.co/mp3-preview/715b622a058a855e7b48270cef305377c6865b78?cid=74d3dcba17084a749f20d4d3a2640dec
1lIoDQMqHnqrztP5rnk296,spotify:track:1lIoDQMqHnqrztP5rnk296,Cierro mis ojos,['Raphael'],Digan Lo Que Digan: Banda Sonora Original De La Pe,1967-12-30,day,https://p.scdn.co/mp3-preview/33c24611a34f0f2d3c6cf7a4e5d555a8b48c3696?cid=74d3dcba17084a749f20d4d3a2640dec
61KYwObLaFffX93vAI4rpo,spotify:track:61KYwObLaFffX93vAI4rpo,La llorona,['Raphael'],Digan Lo Que Digan: Banda Sonora Original De La Pe,1967-12-30,day,https://p.scdn.co/mp3-preview/f259935ed5e938fc896165ec79c7ae6e599ffdf6?cid=74d3dcba17084a749f20d4d3a2640dec
1C1dPegkqX6HMoWcAY5LWA,spotify:track:1C1dPegkqX6HMoWcAY5LWA,To Sir With Love,['Lulu'],Love Loves To Love Lulu,1967-12-29,day,https://p.scdn.co/mp3-preview/77a2b3bca074c496afa096dbf6953e869d797b18?cid=74d3dcba17084a749f20d4d3a2640dec
4IfvJ5JBylmK6Rn8nk9uws,spotify:track:4IfvJ5JBylmK6Rn8nk9uws,Desde aquel día,['Raphael'],Canta...Raphael,1967-12-23,day,https://p.scdn.co/mp3-preview/8140d6b2c2b4dffd344897a17432b798702a3b61?cid=74d3dcba17084a749f20d4d3a2640dec
39fUc1PFMJdOUJrSWrPuYp,spotify:track:39fUc1PFMJdOUJrSWrPuYp,Music to Watch Girls By,['Andy Williams'],Born Free,1967,year,https://p.scdn.co/mp3-preview/5fb7887bf4916b4aac938b5bc23b85eceb76a25e?cid=74d3dcba17084a749f20d4d3a2640dec
32ssNweOtmacNBEC2kHzA8,spotify:track:32ssNweOtmacNBEC2kHzA8,Never My Love - Remastered Version,['The Association'],Insight Out,1967,year,https://p.scdn.co/mp3-preview/4aecaad82524a27ef42f8c356bfa2862015c1bcd?cid=74d3dcba17084a749f20d4d3a2640dec
7dvtNWoHd3ioEBmIl0s3In,spotify:track:7dvtNWoHd3ioEBmIl0s3In,(I'm Not Your) Steppin' Stone - 2006 Remaster,['The Monkees'],More of The Monkees (Deluxe Edition),1967-01-09,day,https://p.scdn.co/mp3-preview/43d579d5bcc7d92a53c7b4b9146a5d2c645f9d30?cid=74d3dcba17084a749f20d4d3a2640dec
7IcqJ3eMGs7pJ1BOCgPSFu,spotify:track:7IcqJ3eMGs7pJ1BOCgPSFu,Contigo Aprendí,['Armando Manzanero'],A Mi Amor Con Mi Amor,1967-05-22,day,https://p.scdn.co/mp3-preview/3b8facb4175780bec01460f76fd7f21ec945ca81?cid=74d3dcba17084a749f20d4d3a2640dec
4c7nlEgK2uiM3ofjaRD51x,spotify:track:4c7nlEgK2uiM3ofjaRD51x,My Special Prayer,['Percy Sledge'],The Percy Sledge Way,1967,year,https://p.scdn.co/mp3-preview/74f0710483956cc4f8e6fb3805946aa90b1e4ac7?cid=74d3dcba17084a749f20d4d3a2640dec
1lcUS7v5FdoVfx7aEjhjig,spotify:track:1lcUS7v5FdoVfx7aEjhjig,Please Love Me Forever,['Bobby Vinton'],Please Love Me Forever,1967,year,https://p.scdn.co/mp3-preview/bfba53c272a241caf404f9fbd17d5e9e428739eb?cid=74d3dcba17084a749f20d4d3a2640dec
2CNSWbFsf2YSQnD6rHm7as,spotify:track:2CNSWbFsf2YSQnD6rHm7as,Hoy mejor que mañana,['Raphael'],Digan Lo Que Digan: Banda Sonora Original De La Pe,1967-12-30,day,https://p.scdn.co/mp3-preview/4beaf4fe2c5f8b92ddbd4851a5cec51e28c2d7a1?cid=74d3dcba17084a749f20d4d3a2640dec
4X1y1Y9cHApj639P5VlaOc,spotify:track:4X1y1Y9cHApj639P5VlaOc,Al margen de la vida,['Raphael'],Digan Lo Que Digan: Banda Sonora Original De La Pe,1967-12-30,day,https://p.scdn.co/mp3-preview/b5f3f38692ea6b61c333c61cd0e39c117c3d8fb2?cid=74d3dcba17084a749f20d4d3a2640dec
5JNfpFuU4ew1kq1oEc9OaX,spotify:track:5JNfpFuU4ew1kq1oEc9OaX,Soul Man - 45 Version,['Sam & Dave'],Soul Man / May I Baby [Digital 45],1967,year,https://p.scdn.co/mp3-preview/636c2b17077098c3b2192d96d0404bfa2c791434?cid=74d3dcba17084a749f20d4d3a2640dec
05XkMS2YVNfPNXepMScPRJ,spotify:track:05XkMS2YVNfPNXepMScPRJ,I Say a Little Prayer,['Dionne Warwick'],The Windows Of The World,1967,year,https://p.scdn.co/mp3-preview/b94bd0b81bab6e38f8921a2412367bdfe5bf8a65?cid=74d3dcba17084a749f20d4d3a2640dec
7CQXyFX44CXmnuq8Bi9Dyc,spotify:track:7CQXyFX44CXmnuq8Bi9Dyc,Get Together,['The Youngbloods'],The Youngbloods,1967-03-10,day,https://p.scdn.co/mp3-preview/321c735fe8a704cff9f101c00b617f1e7785e275?cid=74d3dcba17084a749f20d4d3a2640dec
4jKq3767lb2mWKCvas6E7Z,spotify:track:4jKq3767lb2mWKCvas6E7Z,Here Comes My Baby,['The Tremeloes'],Even The Bad Times Are Good,1967-01-01,day,https://p.scdn.co/mp3-preview/9d1918c68d0b1e6bf336fa60f2e2fb8404962098?cid=74d3dcba17084a749f20d4d3a2640dec
1yexhSDARSLVvRCBU3wDAm,spotify:track:1yexhSDARSLVvRCBU3wDAm,My Back Pages,['The Byrds'],Younger Than Yesterday,1967-02-06,day,https://p.scdn.co/mp3-preview/b5a4d12e85bd74a8f77d2d4d3beddbd6916da04e?cid=74d3dcba17084a749f20d4d3a2640dec
4Rwo1stZ3vka99eEoayxKa,spotify:track:4Rwo1stZ3vka99eEoayxKa,La noche,['Raphael'],Al Ponerse el Sol,1967-01-27,day,https://p.scdn.co/mp3-preview/07f3f7bc73588ba6ba77c9379ef9de9d8d205683?cid=74d3dcba17084a749f20d4d3a2640dec
38Qu8Yfc7LyBouqhvQxn6u,spotify:track:38Qu8Yfc7LyBouqhvQxn6u,La Burrita,"['Los Corraleros De Majagual', 'Eliseo Herrera']",Nuevo Ritmo..!,1967-03-24,day,https://p.scdn.co/mp3-preview/6498cc81007c6713bdd449d82f19992d103fbbc5?cid=74d3dcba17084a749f20d4d3a2640dec
3oRaLG3ZDqXNN4BXhBClrY,spotify:track:3oRaLG3ZDqXNN4BXhBClrY,Quimey Neuquen,['Jose Larralde'],Herencia: Canta Jose Larralde,1967-04-19,day,https://p.scdn.co/mp3-preview/82237b40dfbe782a454edaa2eaab6da8f07bc31a?cid=74d3dcba17084a749f20d4d3a2640dec
3AXDLGI5TIYi72JcYFvNpv,spotify:track:3AXDLGI5TIYi72JcYFvNpv,I Think We're Alone Now - Single Version,['Tommy James & The Shondells'],I Think We're Alone Now,1967-01-05,day,https://p.scdn.co/mp3-preview/b882ea2dfb12d25acdc328d70c0ec8ba9bc02e66?cid=74d3dcba17084a749f20d4d3a2640dec
5YgCmkSdGukXqK3fJlX4pQ,spotify:track:5YgCmkSdGukXqK3fJlX4pQ,I Had Too Much to Dream (Last Night),['The Electric Prunes'],I Had Too Much To Dream (Last Night),1967,year,https://p.scdn.co/mp3-preview/f60e58a277ff58c4dcffabc41e2b64e79fc78657?cid=74d3dcba17084a749f20d4d3a2640dec
6aDPcoNe7kC7RphWWqf6fB,spotify:track:6aDPcoNe7kC7RphWWqf6fB,Rosas en el Mar - Remasterizado,['Luis Eduardo Aute'],Diálogos de Rodrigo y Gimena (Remasterizado),1967-04-05,day,https://p.scdn.co/mp3-preview/fc998d467b1d4562561b54504452899d2c1278d4?cid=74d3dcba17084a749f20d4d3a2640dec
1Om3bms0vinPDZiILAEreQ,spotify:track:1Om3bms0vinPDZiILAEreQ,Que nadie sepa mi sufrir,['Raphael'],Digan Lo Que Digan: Banda Sonora Original De La Pe,1967-12-30,day,https://p.scdn.co/mp3-preview/d28e5d0ecb58ff1b570308c71ef7a4e14ebf26e4?cid=74d3dcba17084a749f20d4d3a2640dec
3eAjS25afRXGFSyjPQo7l2,spotify:track:3eAjS25afRXGFSyjPQo7l2,Bocca di rosa,['Fabrizio De André'],Volume 1,1967,year,https://p.scdn.co/mp3-preview/ac363e1c42c39418ac875e1347652f8bf55d9af4?cid=74d3dcba17084a749f20d4d3a2640dec
1hUyBOViImGwP5P9LMYOBr,spotify:track:1hUyBOViImGwP5P9LMYOBr,Estuve enamorado,['Raphael'],Canta...Raphael,1967-12-23,day,https://p.scdn.co/mp3-preview/cdf64bf58fa67d5cb887f1e06aefd0d1e4d9d197?cid=74d3dcba17084a749f20d4d3a2640dec
1lHiKWnlJtjzA4vHnjAr39,spotify:track:1lHiKWnlJtjzA4vHnjAr39,Windy - Remastered Version,['The Association'],Insight Out,1967,year,https://p.scdn.co/mp3-preview/35383454442943203c87365bed58811aa69f0434?cid=74d3dcba17084a749f20d4d3a2640dec
732hl1bSexhqKxC3B0T3IU,spotify:track:732hl1bSexhqKxC3B0T3IU,Via del campo,['Fabrizio De André'],Volume 1,1967,year,https://p.scdn.co/mp3-preview/d16894baa32b5b8199b7a4b2030a9b9ad47db1c2?cid=74d3dcba17084a749f20d4d3a2640dec
7vo04uM05wywkRXUZRMEua,spotify:track:7vo04uM05wywkRXUZRMEua,Cuando Estoy Contigo,['Armando Manzanero'],A Mi Amor Con Mi Amor,1967-05-22,day,https://p.scdn.co/mp3-preview/5ea7d11b0dfa1768dd867e542b1de7e741309a21?cid=74d3dcba17084a749f20d4d3a2640dec
7BXhyXma11NSNQlQDZOgiN,spotify:track:7BXhyXma11NSNQlQDZOgiN,Nassam Alayna El Hawa,['Fairuz'],Bent El Hares,1967-01-01,day,https://p.scdn.co/mp3-preview/2bd6f7b75e97705981da5c9e7f592fe580faec35?cid=74d3dcba17084a749f20d4d3a2640dec
2TfWoXZO7hILSsESxSIK44,spotify:track:2TfWoXZO7hILSsESxSIK44,La Felicidad,['Palito Ortega'],Un Muchacho Como Yo,1967-12-18,day,https://p.scdn.co/mp3-preview/f5b06a3a9644fc5eb225d1843ea7cdd1d329322b?cid=74d3dcba17084a749f20d4d3a2640dec
7Ko8eQ58gmHF8m3drHGUZT,spotify:track:7Ko8eQ58gmHF8m3drHGUZT,She'd Rather Be With Me,['The Turtles'],Happy Together,1967,year,https://p.scdn.co/mp3-preview/4c43f0bd2605eac4bc4e3b280de99f17b563fdbe?cid=74d3dcba17084a749f20d4d3a2640dec
3h0I8a35OhfnWfcaKD9Mq2,spotify:track:3h0I8a35OhfnWfcaKD9Mq2,Hablemos del amor,['Raphael'],Al Ponerse el Sol,1967-01-27,day,https://p.scdn.co/mp3-preview/98dd97cbb6d916bb0fd08ba550223af45e90b31e?cid=74d3dcba17084a749f20d4d3a2640dec
3JdToGxgvH9SnO1a605Ztr,spotify:track:3JdToGxgvH9SnO1a605Ztr,"Up, Up and Away",['The 5th Dimension'],"Up, Up And Away",1967,year,https://p.scdn.co/mp3-preview/e9ddb777489dec3a2f89576a397321edc37bb3a4?cid=74d3dcba17084a749f20d4d3a2640dec
6FjyBj2lMpFxujHmT7pTNg,spotify:track:6FjyBj2lMpFxujHmT7pTNg,Me And My Life,['The Tremeloes'],Even The Bad Times Are Good,1967-01-01,day,https://p.scdn.co/mp3-preview/c2c8decab8660dec0d53bd1df8ecc9be2ab401e2?cid=74d3dcba17084a749f20d4d3a2640dec
7lk6vvcetCT6RcTndNpKj8,spotify:track:7lk6vvcetCT6RcTndNpKj8,You're Ready Now,['Frankie Valli'],Solo,1967,year,https://p.scdn.co/mp3-preview/51f11db880e7701c12766241a737ce2610a6c45f?cid=74d3dcba17084a749f20d4d3a2640dec
5ACrzBs91MpIsc9Puw3fX4,spotify:track:5ACrzBs91MpIsc9Puw3fX4,Amo,['Raphael'],Canta...Raphael,1967-12-23,day,https://p.scdn.co/mp3-preview/43541667e5952a9bd68971f7de1d010e4c504ba6?cid=74d3dcba17084a749f20d4d3a2640dec
6WIh0P8aupqSHeqUULThF0,spotify:track:6WIh0P8aupqSHeqUULThF0,The Beat Goes On,['Sonny & Cher'],In Case You're In Love,1967,year,https://p.scdn.co/mp3-preview/dfef678e26e2b55852326420e08a94af1ea34d8d?cid=74d3dcba17084a749f20d4d3a2640dec
43IEBEoBhL4VX8SMzgrqq9,spotify:track:43IEBEoBhL4VX8SMzgrqq9,Dark End of the Street,['Percy Sledge'],The Percy Sledge Way,1967,year,https://p.scdn.co/mp3-preview/2a01db5be44b82ae5dbbe5b911727c0703ddb8c5?cid=74d3dcba17084a749f20d4d3a2640dec
3DpMSDUbpNkpDdwE2Cda46,spotify:track:3DpMSDUbpNkpDdwE2Cda46,La canción del trabajo,['Raphael'],Canta...Raphael,1967-12-23,day,https://p.scdn.co/mp3-preview/48295ad73b5608576d520bc2b88fdc4fe9689b57?cid=74d3dcba17084a749f20d4d3a2640dec
7bi70bgcz4D0PaQOJjX7zR,spotify:track:7bi70bgcz4D0PaQOJjX7zR,Yellow River,['The Tremeloes'],Even The Bad Times Are Good,1967-01-01,day,https://p.scdn.co/mp3-preview/faac41ea85245b95327a6a0e40bbefe24aba434a?cid=74d3dcba17084a749f20d4d3a2640dec
7K1wswXrFRcR0I7EcpDSsM,spotify:track:7K1wswXrFRcR0I7EcpDSsM,Esta Tarde Vi Llover,['Armando Manzanero'],A Mi Amor Con Mi Amor,1967-05-22,day,https://p.scdn.co/mp3-preview/a6a01a0eefebc64f264d11a0b67d5897b28cfc2f?cid=74d3dcba17084a749f20d4d3a2640dec
3vWuaWqY6vzsyWF61AE3WG,spotify:track:3vWuaWqY6vzsyWF61AE3WG,Suddenly You Love Me,['The Tremeloes'],Even The Bad Times Are Good,1967-01-01,day,https://p.scdn.co/mp3-preview/6a7fa4a17eb5cdd49a7f90905c5c027282492972?cid=74d3dcba17084a749f20d4d3a2640dec
7vHxSRFcQv1az1Kxg4Vi4C,spotify:track:7vHxSRFcQv1az1Kxg4Vi4C,"Somewhere, My Love (Lara's Theme from ""Dr. Zhivago"")",['Andy Williams'],Born Free,1967,year,https://p.scdn.co/mp3-preview/189882ab0e13d165f5ad0e0c1b309b450a31ae3f?cid=74d3dcba17084a749f20d4d3a2640dec
5OwSlMCeO12Skgcz80AdfG,spotify:track:5OwSlMCeO12Skgcz80AdfG,Tin Soldier - 2013 Remaster,['Small Faces'],Small Faces - Deluxe Edition (2012 Remaster),1967-12-31,day,https://p.scdn.co/mp3-preview/79a2b01b65675057a18a744942c8439ea8613ff6?cid=74d3dcba17084a749f20d4d3a2640dec
6tMjtHEBwMkxslhOe9SHE8,spotify:track:6tMjtHEBwMkxslhOe9SHE8,I Got You Babe,['Sonny & Cher'],The Best Of Sonny & Cher,1967-08-01,day,https://p.scdn.co/mp3-preview/aefc2da104b3209c73b236fa189a946ee9dfe8b3?cid=74d3dcba17084a749f20d4d3a2640dec
2RwX6KYnLvfvgZ2gn8rhnc,spotify:track:2RwX6KYnLvfvgZ2gn8rhnc,Sweet Inspiration,['The Sweet Inspirations'],The Sweet Inspirations,1967,year,https://p.scdn.co/mp3-preview/74254e22338a5a1c2934f40b556496a5b32bc40b?cid=74d3dcba17084a749f20d4d3a2640dec
1wgXZFadykcGX9W1olAOmp,spotify:track:1wgXZFadykcGX9W1olAOmp,Dumb Blonde,['Dolly Parton'],"Hello, I'm Dolly",1967-02-13,day,https://p.scdn.co/mp3-preview/fec1028fdafec8a959c65a274646a86f1a3b6b35?cid=74d3dcba17084a749f20d4d3a2640dec
77qBwefBIdzymXNCuAI8YX,spotify:track:77qBwefBIdzymXNCuAI8YX,San Francisco (Be Sure to Wear Some Flowers In Your Hair),['Scott McKenzie'],The Voice of Scott McKenzie (Expanded Edition),1967-11-01,day,https://p.scdn.co/mp3-preview/b2e58e6e721531ebe6613f068bad707ee0eab3b6?cid=74d3dcba17084a749f20d4d3a2640dec
6tDoriALbmVqkXJEgQd5oo,spotify:track:6tDoriALbmVqkXJEgQd5oo,With This Ring,['The Platters'],Going Back To Detroit,1967,year,https://p.scdn.co/mp3-preview/38c498f9e341d6225021ef1518aa8b337953c24b?cid=74d3dcba17084a749f20d4d3a2640dec
0cXIf9Ool0Mr5tgFHYtXxM,spotify:track:0cXIf9Ool0Mr5tgFHYtXxM,Bella Ciao,['Milva'],I Successi,1967,year,https://p.scdn.co/mp3-preview/49d7f9fdeb19f1a2a05ee707199f34e4cb5b2d7f?cid=74d3dcba17084a749f20d4d3a2640dec
2HqB3VSdiYmDkTTCPzVHOf,spotify:track:2HqB3VSdiYmDkTTCPzVHOf,Pleasant Valley Sunday - 2007 Remaster,['The Monkees'],"Pisces, Aquarius, Capricorn & Jones Ltd. (Deluxe Edition)",1967-11-06,day,https://p.scdn.co/mp3-preview/970bea47472d3ea2c68ea935dc34798fc3513845?cid=74d3dcba17084a749f20d4d3a2640dec
2H4ItgBm1dSw7E5IYePE8I,spotify:track:2H4ItgBm1dSw7E5IYePE8I,Acuarela del río,['Raphael'],Digan Lo Que Digan: Banda Sonora Original De La Pe,1967-12-30,day,https://p.scdn.co/mp3-preview/4486593f7c077d74abd7dc9ddd4a2bbabb15c290?cid=74d3dcba17084a749f20d4d3a2640dec
3cJJAL9Jsm2WJRw1vwfvVX,spotify:track:3cJJAL9Jsm2WJRw1vwfvVX,La Yerbita,"['Los Corraleros De Majagual', 'Eliseo Herrera']",Siguela!... Siguela!,1967-01-27,day,https://p.scdn.co/mp3-preview/2c1898966665fc9019e6877ca7578bf2e53d9957?cid=74d3dcba17084a749f20d4d3a2640dec
1s8iBS3ajNNX4uGMP843uQ,spotify:track:1s8iBS3ajNNX4uGMP843uQ,Tema de amor,['Raphael'],Digan Lo Que Digan: Banda Sonora Original De La Pe,1967-12-30,day,https://p.scdn.co/mp3-preview/e210f8f7f553b426e9e20f3c85dbe822d8b6af9b?cid=74d3dcba17084a749f20d4d3a2640dec
43L5xkjj2uVzBJL6evP6WP,spotify:track:43L5xkjj2uVzBJL6evP6WP,Hace un Mes,"['Los Corraleros De Majagual', 'Julio Erazo']",Siguela!... Siguela!,1967-01-27,day,https://p.scdn.co/mp3-preview/3558c539a8f8e681b51b8e5f73cd66bf0b88130f?cid=74d3dcba17084a749f20d4d3a2640dec
7AVv3ea4EbT1VaoxUamosC,spotify:track:7AVv3ea4EbT1VaoxUamosC,Tú,['Los Melódicos'],Al Ritmo,1967-06-06,day,https://p.scdn.co/mp3-preview/7a8f7e293bd5898de8398b1711b051cdee8d2019?cid=74d3dcba17084a749f20d4d3a2640dec
4Kj7BJGxHXqNiAGXVD2xAH,spotify:track:4Kj7BJGxHXqNiAGXVD2xAH,Funky Broadway,['Wilson Pickett'],The Sound of Wilson Pickett,1967,year,https://p.scdn.co/mp3-preview/c64c407d112a85d05f4c79af21ed49af722def58?cid=74d3dcba17084a749f20d4d3a2640dec
38WZ85M0HxwCbGOwPxwKus,spotify:track:38WZ85M0HxwCbGOwPxwKus,Aquel Señor,['Armando Manzanero'],A Mi Amor Con Mi Amor,1967-05-22,day,https://p.scdn.co/mp3-preview/cfb9aec85afce5409752d987248fec441acabc10?cid=74d3dcba17084a749f20d4d3a2640dec
4aaQpHCvL2jkF0tJzXxvgB,spotify:track:4aaQpHCvL2jkF0tJzXxvgB,Going Nowhere,['Los Bravos'],Los Chicos Con las Chicas,1967,year,https://p.scdn.co/mp3-preview/47a2a9af740cc60f4a3159fd0b4250a3e6dd8aba?cid=74d3dcba17084a749f20d4d3a2640dec
2UQ9gPXdPMEypW3Z1qBl8e,spotify:track:2UQ9gPXdPMEypW3Z1qBl8e,Find Out What's Happening,['Bobby Bare'],The English Country Side,1967-11-20,day,https://p.scdn.co/mp3-preview/2430628ee94bb3a0372f6dac6c7c7427cbd46a8a?cid=74d3dcba17084a749f20d4d3a2640dec
0Yi33sItO0TVjIiD5hCrGe,spotify:track:0Yi33sItO0TVjIiD5hCrGe,Chattanooga Choo Choo - Remastered Version,['Harpers Bizarre'],Anything Goes,1967,year,https://p.scdn.co/mp3-preview/06feaaf75d1a5c173c2e4163124081d61dbbfe07?cid=74d3dcba17084a749f20d4d3a2640dec
0Aa6hHw9x7pRbifLrVHqfd,spotify:track:0Aa6hHw9x7pRbifLrVHqfd,Onie,['The Electric Prunes'],I Had Too Much To Dream (Last Night),1967,year,https://p.scdn.co/mp3-preview/c91b2f450cfc7772035902ca4c34058307790374?cid=74d3dcba17084a749f20d4d3a2640dec
01c3FRAnwLgjRzAorw8eDI,spotify:track:01c3FRAnwLgjRzAorw8eDI,Mi hermano,['Raphael'],Digan Lo Que Digan: Banda Sonora Original De La Pe,1967-12-30,day,https://p.scdn.co/mp3-preview/26ec1c11f6175b6408b5ea2a6f834a01fcf05cbf?cid=74d3dcba17084a749f20d4d3a2640dec
6QE2HvR1jdRSKKE9RGkkEK,spotify:track:6QE2HvR1jdRSKKE9RGkkEK,Perdóname,['Armando Manzanero'],A Mi Amor Con Mi Amor,1967-05-22,day,https://p.scdn.co/mp3-preview/a4adb430889e91c24081b48c35217f5b4c2e0677?cid=74d3dcba17084a749f20d4d3a2640dec
2n6ksw2O0FnXMfCuYHc08E,spotify:track:2n6ksw2O0FnXMfCuYHc08E,Los ejes de mi carreta,['Alberto Cortez'],Poemas y canciones,1967,year,https://p.scdn.co/mp3-preview/5d9aea9010f5238dc624c1f052811beba1ce9d94?cid=74d3dcba17084a749f20d4d3a2640dec
6XQZ6hb6ynQafnlSA0JSH4,spotify:track:6XQZ6hb6ynQafnlSA0JSH4,I Dig Rock and Roll Music,"['Peter, Paul and Mary']",Album 1700,1967-10-31,day,https://p.scdn.co/mp3-preview/be26f6f4b93e6961a9b3a58f9156b27a7434bf06?cid=74d3dcba17084a749f20d4d3a2640dec
2JXbqC4UlzqC8TGJtUMNPp,spotify:track:2JXbqC4UlzqC8TGJtUMNPp,Felicidad,['Armando Manzanero'],A Mi Amor Con Mi Amor,1967-05-22,day,https://p.scdn.co/mp3-preview/1b69cb5d01ce0b6c038764b882e78d6193807fb1?cid=74d3dcba17084a749f20d4d3a2640dec
1WLidmnJgWxGyupQ3jgdGd,spotify:track:1WLidmnJgWxGyupQ3jgdGd,Little Man - LP/Single Version,['Sonny & Cher'],In Case You're In Love,1967,year,https://p.scdn.co/mp3-preview/55a76af1002b09065b425b27f0a9dbc3b0593138?cid=74d3dcba17084a749f20d4d3a2640dec
2ObMuepqvx8HsJ8Ye5ItPF,spotify:track:2ObMuepqvx8HsJ8Ye5ItPF,What Now My Love - Single Version,['Sonny & Cher'],The Best Of Sonny & Cher,1967-08-01,day,https://p.scdn.co/mp3-preview/6867d2d27d883c55b8fd76068cab3660ac9d9bc8?cid=74d3dcba17084a749f20d4d3a2640dec
4WsIVurAuy8gGdbtfboVFC,spotify:track:4WsIVurAuy8gGdbtfboVFC,Whiter Shade of Pale,['The Box Tops'],The Letter/Neon Rainbow,1967,year,https://p.scdn.co/mp3-preview/253be61d215afdad8978c9fc502dda17b8a92e4f?cid=74d3dcba17084a749f20d4d3a2640dec
64nURlDtuuHFBraXc827lf,spotify:track:64nURlDtuuHFBraXc827lf,Yalla Tenam Reema,['Fairuz'],Bent El Hares,1967-01-01,day,https://p.scdn.co/mp3-preview/5c9f8e2fbc717a04c7898eaf1ffecee42a55c603?cid=74d3dcba17084a749f20d4d3a2640dec
4FgpSAmdj1G6QxyPaYFwOy,spotify:track:4FgpSAmdj1G6QxyPaYFwOy,Don't Knock It,['Sam & Dave'],Soul Men,1967,year,https://p.scdn.co/mp3-preview/af31252583bba2e115366278dc94c191e75214ef?cid=74d3dcba17084a749f20d4d3a2640dec
17zBAzyBkLIJXRdNsThUU9,spotify:track:17zBAzyBkLIJXRdNsThUU9,Broke Down Piece of Man,['Sam & Dave'],Soul Men,1967,year,https://p.scdn.co/mp3-preview/cce499906be4b198929dbf761ea3bbbf70eac6b3?cid=74d3dcba17084a749f20d4d3a2640dec
0qlyxOj68o45dH4ILAekvD,spotify:track:0qlyxOj68o45dH4ILAekvD,(There's) Always Something There to Remind Me,['Dionne Warwick'],The Windows Of The World,1967,year,https://p.scdn.co/mp3-preview/41f250d524aa7d2985cfc14edbd73760988b0116?cid=74d3dcba17084a749f20d4d3a2640dec
2sKXj3gEdILnKDMV3D0htZ,spotify:track:2sKXj3gEdILnKDMV3D0htZ,Everybody's Been Burned - Single Version,['The Byrds'],Younger Than Yesterday,1967-02-06,day,https://p.scdn.co/mp3-preview/d7c9099a73c513858d84fc0fe1f3b43504f8d7c0?cid=74d3dcba17084a749f20d4d3a2640dec
7M53id27pjQ5u54vB3OzLV,spotify:track:7M53id27pjQ5u54vB3OzLV,Un Muchacho Como Yo,['Palito Ortega'],Un Muchacho Como Yo,1967-12-18,day,https://p.scdn.co/mp3-preview/6e5dfe84b9269f4a8c4562cfbeca7a9605ed6a2a?cid=74d3dcba17084a749f20d4d3a2640dec
6VUXsWN3aNqEhaPawlFjep,spotify:track:6VUXsWN3aNqEhaPawlFjep,Does My Ring Hurt Your Finger,['Charley Pride'],The Country Way,1967-12-01,day,https://p.scdn.co/mp3-preview/9563ee9dded51fc6d93754bcd68cee8c8c687d68?cid=74d3dcba17084a749f20d4d3a2640dec
6eZMwVg1LkthqrOwliEm1z,spotify:track:6eZMwVg1LkthqrOwliEm1z,El Ciego,['Armando Manzanero'],A Mi Amor Con Mi Amor,1967-05-22,day,https://p.scdn.co/mp3-preview/c68f97cf646bf48b20403735e90547f71f03480b?cid=74d3dcba17084a749f20d4d3a2640dec
3gpaVMvAlarSe2PRUNQYUK,spotify:track:3gpaVMvAlarSe2PRUNQYUK,Un hombre vendrá,['Raphael'],Digan Lo Que Digan: Banda Sonora Original De La Pe,1967-12-30,day,https://p.scdn.co/mp3-preview/f6d61913541ff97c22cacdf5481dc6112ec321bb?cid=74d3dcba17084a749f20d4d3a2640dec
47lFZqhF26N2HAJ0gamBYe,spotify:track:47lFZqhF26N2HAJ0gamBYe,I Got You Babe - Soundtrack Version,['Sonny & Cher'],Good Times-Original Film Soundtrack,1967-05-01,day,https://p.scdn.co/mp3-preview/9dede9ce43c0b7749aa20e0c9671baa6ec0ee01f?cid=74d3dcba17084a749f20d4d3a2640dec
5ad0Wn1FDV35AfBylxLJZZ,spotify:track:5ad0Wn1FDV35AfBylxLJZZ,Mi Viejo Mate Galleta,['Jose Larralde'],Herencia: Canta Jose Larralde,1967-04-19,day,https://p.scdn.co/mp3-preview/ae5fc650a66d8a13e5655a5c666f10f1f05b9e9c?cid=74d3dcba17084a749f20d4d3a2640dec
6KepxRyuR7g0YELezzl63r,spotify:track:6KepxRyuR7g0YELezzl63r,Al Ponerse el Sol,['Los Bravos'],Los Chicos Con las Chicas,1967,year,https://p.scdn.co/mp3-preview/951423242778a459f7967205061fec90fec135c4?cid=74d3dcba17084a749f20d4d3a2640dec
